,Generated_Message,Perfect_Message
820,[],[]
821,[],[]
822,[],[]
823,[],[]
824,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
825,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
826,[],[]
827,[],[]
828,[],[]
829,[],[]
830,[],[]
831,[],[]
832,[],[]
833,"['Prey', 'West']","['Prey', 'West']"
834,[],[]
835,[],[]
836,[],[]
837,"['Prey', 'North', 'West', 'Prey', 'North', 'West']","['Prey', 'North', 'West', 'Prey', 'North', 'West']"
838,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
839,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
840,[],[]
841,[],[]
842,[],[]
843,[],[]
844,[],[]
845,"['Prey', 'Center']","['Prey', 'Center']"
846,[],[]
847,"['Prey', 'Center']","['Prey', 'Center']"
848,"['Prey', 'North']","['Prey', 'North']"
849,[],[]
850,"['Prey', 'North']","['Prey', 'North']"
851,"['Prey', 'North']","['Prey', 'North']"
852,[],[]
853,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
854,[],[]
855,[],[]
856,[],[]
857,[],[]
858,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
859,[],[]
860,[],[]
861,"['Prey', 'North', 'Prey', 'North', 'West']","['Prey', 'North', 'Prey', 'North', 'West']"
862,[],[]
863,[],[]
864,[],[]
865,[],[]
866,[],[]
867,[],[]
868,[],[]
869,"['Prey', 'East']","['Prey', 'East']"
870,[],[]
871,[],[]
872,[],[]
873,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
874,"['Prey', 'North', 'West', 'Prey', 'North', 'West']","['Prey', 'North', 'West', 'Prey', 'North', 'West']"
875,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
876,"['Prey', 'Center']","['Prey', 'Center']"
877,"['Prey', 'Center']","['Prey', 'Center']"
878,"['Prey', 'North', 'Prey', 'Center']","['Prey', 'North', 'Prey', 'Center']"
879,[],[]
880,[],[]
881,"['Prey', 'West']","['Prey', 'West']"
882,[],[]
883,[],[]
884,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'North', 'East', 'Prey', 'North', 'East']"
885,[],[]
886,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
887,[],[]
888,[],[]
889,[],[]
890,[],[]
891,[],[]
892,"['Prey', 'West']","['Prey', 'West']"
893,"['Prey', 'West']","['Prey', 'West']"
894,[],[]
895,[],[]
896,[],[]
897,"['Prey', 'Center']","['Prey', 'Center']"
898,[],[]
899,[],[]
900,[],[]
901,"['Prey', 'West']","['Prey', 'West']"
902,"['Prey', 'West']","['Prey', 'West']"
903,[],[]
904,[],[]
905,[],[]
906,[],[]
907,[],[]
908,[],[]
909,"['Prey', 'West']","['Prey', 'West']"
910,[],[]
911,"['Prey', 'West']","['Prey', 'West']"
912,[],[]
913,"['Prey', 'Center', 'Prey', 'Center']","['Prey', 'Center', 'Prey', 'Center']"
914,"['Prey', 'Center', 'Prey', 'South']","['Prey', 'Center', 'Prey', 'Center']"
915,[],[]
916,"['Prey', 'Center']","['Prey', 'Center']"
917,"['Prey', 'North']","['Prey', 'North']"
918,[],[]
919,[],[]
920,[],[]
921,[],[]
922,[],[]
923,[],[]
924,"['Prey', 'West', 'Prey', 'Center']","['Prey', 'West', 'Prey', 'Center']"
925,"['Prey', 'West', 'Prey', 'Center']","['Prey', 'West', 'Prey', 'Center']"
926,"['Prey', 'West']","['Prey', 'West']"
927,[],[]
928,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
929,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
930,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
931,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
932,[],[]
933,"['Prey', 'West']","['Prey', 'West']"
934,[],[]
935,[],[]
936,[],[]
937,"['Prey', 'North']","['Prey', 'North']"
938,[],[]
939,[],[]
940,[],[]
941,[],[]
942,"['Prey', 'North']","['Prey', 'North']"
943,[],[]
944,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
945,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
946,"['Prey', 'Center']","['Prey', 'Center']"
947,[],[]
948,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
949,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
950,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
951,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
952,[],[]
953,"['Prey', 'East']","['Prey', 'East']"
954,"['Prey', 'East']","['Prey', 'East']"
955,[],[]
956,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
957,[],[]
958,"['Prey', 'North', 'Prey', 'Center']","['Prey', 'North', 'East', 'Prey', 'Center']"
959,[],[]
960,[],[]
961,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
962,[],[]
963,[],[]
964,[],[]
965,[],[]
966,[],[]
967,[],[]
968,"['Prey', 'North', 'West', 'Prey', 'North', 'West']","['Prey', 'North', 'West', 'Prey', 'North', 'West']"
969,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
970,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
971,[],[]
972,"['Prey', 'Center']","['Prey', 'Center']"
973,"['Prey', 'Center']","['Prey', 'Center']"
974,"['Prey', 'Center']","['Prey', 'Center']"
975,"['Prey', 'Center']","['Prey', 'Center']"
976,[],[]
977,[],[]
978,"['Prey', 'East']","['Prey', 'East']"
979,[],[]
980,"['Prey', 'North']","['Prey', 'North']"
981,[],[]
982,"['Prey', 'North']","['Prey', 'North']"
983,[],[]
984,"['Prey', 'Center']","['Prey', 'Center']"
985,[],[]
986,"['Prey', 'Center']","['Prey', 'Center']"
987,[],[]
988,[],[]
989,"['Prey', 'North']","['Prey', 'North']"
990,"['Prey', 'North', 'East', 'Prey', 'North']","['Prey', 'North', 'East', 'Prey', 'North']"
991,"['Prey', 'North', 'East', 'Prey', 'North']","['Prey', 'North', 'East', 'Prey', 'North']"
992,[],[]
993,[],[]
994,"['Prey', 'West']","['Prey', 'West']"
995,[],[]
996,[],[]
997,[],[]
998,[],[]
999,"['Prey', 'Center', 'Prey', 'South', 'East']","['Prey', 'Center', 'Prey', 'East']"
1000,[],[]
1001,"['Prey', 'East']","['Prey', 'East']"
1002,"['Prey', 'East']","['Prey', 'East']"
1003,"['Prey', 'East']","['Prey', 'East']"
1004,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1005,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1006,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1007,[],[]
1008,[],[]
1009,"['Prey', 'Center']","['Prey', 'Center']"
1010,[],[]
1011,[],[]
1012,"['Prey', 'East']","['Prey', 'South', 'East']"
1013,"['Prey', 'East', 'Prey', 'South']","['Prey', 'South', 'East', 'Prey', 'South', 'West']"
1014,[],[]
1015,[],[]
1016,[],[]
1017,"['Prey', 'West']","['Prey', 'West']"
1018,[],[]
1019,[],[]
1020,[],[]
1021,"['Prey', 'South']","['Prey', 'South']"
1022,"['Prey', 'East']","['Prey', 'East']"
1023,[],[]
1024,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1025,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1026,[],[]
1027,[],[]
1028,[],[]
1029,[],[]
1030,[],[]
1031,[],[]
1032,"['Prey', 'Center']","['Prey', 'Center']"
1033,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1034,[],[]
1035,[],[]
1036,[],[]
1037,"['Prey', 'North', 'West', 'Prey', 'North', 'West']","['Prey', 'North', 'West', 'Prey', 'North', 'West']"
1038,[],[]
1039,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1040,[],[]
1041,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1042,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1043,[],[]
1044,"['Prey', 'West']","['Prey', 'West']"
1045,"['Prey', 'Center', 'Prey', 'West']","['Prey', 'Center', 'Prey', 'West']"
1046,[],[]
1047,"['Prey', 'Center']","['Prey', 'Center']"
1048,"['Prey', 'North']","['Prey', 'North']"
1049,"['Prey', 'North']","['Prey', 'North']"
1050,"['Prey', 'North']","['Prey', 'North']"
1051,"['Prey', 'North', 'Prey', 'Center']","['Prey', 'North', 'Prey', 'East']"
1052,[],[]
1053,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1054,[],[]
1055,"['Prey', 'West']","['Prey', 'West']"
1056,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1057,[],[]
1058,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1059,[],[]
1060,[],[]
1061,"['Prey', 'North', 'Prey', 'North', 'West']","['Prey', 'North', 'Prey', 'North', 'West']"
1062,[],[]
1063,"['Prey', 'North']","['Prey', 'North']"
1064,[],[]
1065,[],[]
1066,[],[]
1067,[],[]
1068,"['Prey', 'East']","['Prey', 'East']"
1069,"['Prey', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
1070,"['Prey', 'East']","['Prey', 'East']"
1071,[],[]
1072,[],[]
1073,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1074,"['Prey', 'North', 'West', 'Prey', 'North', 'West']","['Prey', 'North', 'West', 'Prey', 'North', 'West']"
1075,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1076,[],[]
1077,[],[]
1078,"['Prey', 'North']","['Prey', 'North']"
1079,[],[]
1080,[],[]
1081,"['Prey', 'West', 'Prey', 'West']","['Prey', 'West', 'Prey', 'West']"
1082,[],[]
1083,[],[]
1084,[],[]
1085,[],[]
1086,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1087,[],[]
1088,"['Prey', 'West']","['Prey', 'West']"
1089,[],[]
1090,[],[]
1091,"['Prey', 'West']","['Prey', 'West']"
1092,[],[]
1093,"['Prey', 'West']","['Prey', 'West']"
1094,[],[]
1095,[],[]
1096,[],[]
1097,"['Prey', 'West', 'Prey', 'South', 'West']","['Prey', 'West', 'Prey', 'South', 'West']"
1098,[],[]
1099,[],[]
1100,[],[]
1101,"['Prey', 'West']","['Prey', 'West']"
1102,[],[]
1103,[],[]
1104,"['Prey', 'West']","['Prey', 'West']"
1105,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1106,[],[]
1107,"['Prey', 'West']","['Prey', 'West']"
1108,[],[]
1109,[],[]
1110,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1111,"['Prey', 'West']","['Prey', 'West']"
1112,[],[]
1113,"['Prey', 'Center']","['Prey', 'Center']"
1114,"['Prey', 'Center']","['Prey', 'Center']"
1115,[],[]
1116,"['Prey', 'Center']","['Prey', 'Center']"
1117,"['Prey', 'North', 'Prey', 'North']","['Prey', 'North', 'Prey', 'Center']"
1118,"['Prey', 'Center']","['Prey', 'Center']"
1119,[],[]
1120,[],[]
1121,[],[]
1122,[],[]
1123,[],[]
1124,"['Prey', 'West', 'Prey', 'Center']","['Prey', 'West', 'Prey', 'South']"
1125,"['Prey', 'West']","['Prey', 'West']"
1126,[],[]
1127,[],[]
1128,[],[]
1129,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1130,[],[]
1131,[],[]
1132,[],[]
1133,"['Prey', 'West']","['Prey', 'West']"
1134,[],[]
1135,[],[]
1136,[],[]
1137,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1138,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1139,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1140,[],[]
1141,[],[]
1142,"['Prey', 'North', 'Prey', 'Center']","['Prey', 'North', 'Prey', 'Center']"
1143,[],[]
1144,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1145,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1146,"['Prey', 'Center']","['Prey', 'Center']"
1147,[],[]
1148,[],[]
1149,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1150,[],[]
1151,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1152,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'North', 'East', 'Prey', 'North', 'East']"
1153,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1154,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1155,[],[]
1156,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1157,[],[]
1158,"['Prey', 'North', 'Prey', 'West']","['Prey', 'North', 'East', 'Prey', 'Center']"
1159,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1160,[],[]
1161,"['Prey', 'East']","['Prey', 'East']"
1162,[],[]
1163,[],[]
1164,[],[]
1165,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1166,"['Prey', 'East']","['Prey', 'East']"
1167,[],[]
1168,"['Prey', 'North', 'Prey', 'North', 'West']","['Prey', 'North', 'West', 'Prey', 'North', 'West']"
1169,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1170,[],[]
1171,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1172,"['Prey', 'South']","['Prey', 'South']"
1173,"['Prey', 'South']","['Prey', 'South']"
1174,[],[]
1175,"['Prey', 'Center']","['Prey', 'South']"
1176,[],[]
1177,[],[]
1178,[],[]
1179,[],[]
1180,"['Prey', 'North']","['Prey', 'North']"
1181,[],[]
1182,"['Prey', 'North']","['Prey', 'North']"
1183,"['Prey', 'North']","['Prey', 'North']"
1184,[],[]
1185,"['Prey', 'Center']","['Prey', 'Center']"
1186,"['Prey', 'Center']","['Prey', 'Center']"
1187,[],[]
1188,[],[]
1189,[],[]
1190,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1191,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1192,[],[]
1193,"['Prey', 'West']","['Prey', 'West']"
1194,[],[]
1195,[],[]
1196,[],[]
1197,[],[]
1198,[],[]
1199,"['Prey', 'East']","['Prey', 'East']"
1200,[],[]
1201,"['Prey', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'South', 'East']"
1202,[],[]
1203,"['Prey', 'East']","['Prey', 'East']"
1204,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1205,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1206,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1207,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1208,"['Prey', 'Center']","['Prey', 'Center']"
1209,"['Prey', 'Center']","['Prey', 'Center']"
1210,[],[]
1211,[],[]
1212,[],[]
1213,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1214,[],[]
1215,[],[]
1216,"['Prey', 'West']","['Prey', 'West']"
1217,"['Prey', 'West']","['Prey', 'West']"
1218,[],[]
1219,[],[]
1220,[],[]
1221,"['Prey', 'South']","['Prey', 'South']"
1222,"['Prey', 'East']","['Prey', 'East']"
1223,[],[]
1224,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1225,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1226,[],[]
1227,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1228,[],[]
1229,[],[]
1230,[],[]
1231,[],[]
1232,[],[]
1233,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1234,[],[]
1235,[],[]
1236,[],[]
1237,"['Prey', 'North', 'West', 'Prey', 'North']","['Prey', 'North', 'West', 'Prey', 'North']"
1238,"['Prey', 'North']","['Prey', 'North']"
1239,"['Prey', 'North']","['Prey', 'North']"
1240,[],[]
1241,[],[]
1242,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1243,[],[]
1244,"['Prey', 'West']","['Prey', 'West']"
1245,"['Prey', 'West', 'Prey', 'Center']","['Prey', 'West', 'Prey', 'Center']"
1246,[],[]
1247,"['Prey', 'Center']","['Prey', 'Center']"
1248,"['Prey', 'North']","['Prey', 'North']"
1249,"['Prey', 'North']","['Prey', 'North']"
1250,"['Prey', 'North']","['Prey', 'North']"
1251,"['Prey', 'East']","['Prey', 'East']"
1252,[],[]
1253,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1254,[],[]
1255,"['Prey', 'West']","['Prey', 'West']"
1256,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1257,[],[]
1258,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1259,[],[]
1260,[],[]
1261,"['Prey', 'North', 'Prey', 'North', 'West']","['Prey', 'North', 'Prey', 'North', 'West']"
1262,[],[]
1263,"['Prey', 'North']","['Prey', 'North']"
1264,[],[]
1265,[],[]
1266,[],[]
1267,[],[]
1268,[],[]
1269,"['Prey', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
1270,"['Prey', 'East']","['Prey', 'East']"
1271,[],[]
1272,[],[]
1273,[],[]
1274,"['Prey', 'North', 'West', 'Prey', 'North']","['Prey', 'North', 'West', 'Prey', 'North', 'West']"
1275,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1276,"['Prey', 'North']","['Prey', 'North']"
1277,"['Prey', 'North']","['Prey', 'North']"
1278,"['Prey', 'North']","['Prey', 'North']"
1279,[],[]
1280,[],[]
1281,"['Prey', 'West']","['Prey', 'West']"
1282,[],[]
1283,[],[]
1284,"['Prey', 'North', 'East', 'Prey', 'North', 'East']","['Prey', 'North', 'East', 'Prey', 'North', 'East']"
1285,[],[]
1286,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1287,[],[]
1288,[],[]
1289,[],[]
1290,[],[]
1291,[],[]
1292,"['Prey', 'North', 'West', 'Prey', 'West']","['Prey', 'North', 'West', 'Prey', 'West']"
1293,"['Prey', 'West']","['Prey', 'West']"
1294,[],[]
1295,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1296,[],[]
1297,"['Prey', 'South', 'West', 'Prey', 'South', 'West']","['Prey', 'South', 'West', 'Prey', 'South', 'West']"
1298,[],[]
1299,[],[]
1300,[],[]
1301,"['Prey', 'West']","['Prey', 'West']"
1302,[],[]
1303,[],[]
1304,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1305,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1306,[],[]
1307,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1308,[],[]
1309,[],[]
1310,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1311,"['Prey', 'West']","['Prey', 'West']"
1312,[],[]
1313,"['Prey', 'Center']","['Prey', 'Center']"
1314,"['Prey', 'Center', 'Prey', 'South']","['Prey', 'Center', 'Prey', 'South']"
1315,[],[]
1316,"['Prey', 'North']","['Prey', 'North']"
1317,"['Prey', 'North']","['Prey', 'North']"
1318,"['Prey', 'North']","['Prey', 'North']"
1319,"['Prey', 'North']","['Prey', 'North']"
1320,[],[]
1321,[],[]
1322,[],[]
1323,[],[]
1324,"['Prey', 'West', 'Prey', 'Center']","['Prey', 'West', 'Prey', 'South']"
1325,"['Prey', 'West']","['Prey', 'West']"
1326,[],[]
1327,[],[]
1328,[],[]
1329,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1330,[],[]
1331,[],[]
1332,[],[]
1333,"['Prey', 'West']","['Prey', 'West']"
1334,[],[]
1335,[],[]
1336,[],[]
1337,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1338,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1339,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1340,[],[]
1341,[],[]
1342,"['Prey', 'Center']","['Prey', 'Center']"
1343,[],[]
1344,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1345,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1346,"['Prey', 'East']","['Prey', 'East']"
1347,[],[]
1348,[],[]
1349,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1350,[],[]
1351,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1352,"['Prey', 'North', 'Prey', 'North', 'East']","['Prey', 'North', 'East', 'Prey', 'North', 'East']"
1353,"['Prey', 'North', 'East', 'Prey', 'North', 'East']","['Prey', 'North', 'East', 'Prey', 'North', 'East']"
1354,"['Prey', 'North', 'East', 'Prey', 'East']","['Prey', 'North', 'East', 'Prey', 'North', 'East']"
1355,[],[]
1356,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1357,[],[]
1358,"['Prey', 'Center']","['Prey', 'Center']"
1359,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1360,[],[]
1361,"['Prey', 'East']","['Prey', 'East']"
1362,[],[]
1363,[],[]
1364,"['Prey', 'East']","['Prey', 'East']"
1365,[],[]
1366,[],[]
1367,[],[]
1368,"['Prey', 'North', 'Prey', 'West']","['Prey', 'North', 'West', 'Prey', 'West']"
1369,"['Prey', 'West']","['Prey', 'West']"
1370,"['Prey', 'West']","['Prey', 'West']"
1371,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1372,[],[]
1373,"['Prey', 'South']","['Prey', 'South']"
1374,[],[]
1375,"['Prey', 'South']","['Prey', 'South']"
1376,[],[]
1377,[],[]
1378,[],[]
1379,[],[]
1380,[],[]
1381,"['Prey', 'Center']","['Prey', 'Center']"
1382,"['Prey', 'Center']","['Prey', 'Center']"
1383,"['Prey', 'Center']","['Prey', 'Center']"
1384,[],[]
1385,[],[]
1386,"['Prey', 'South', 'West']","['Prey', 'South']"
1387,[],[]
1388,[],[]
1389,"['Prey', 'West']","['Prey', 'West']"
1390,"['Prey', 'East']","['Prey', 'East']"
1391,"['Prey', 'East']","['Prey', 'East']"
1392,[],[]
1393,"['Prey', 'West']","['Prey', 'West']"
1394,[],[]
1395,"['Prey', 'West']","['Prey', 'West']"
1396,[],[]
1397,[],[]
1398,[],[]
1399,"['Prey', 'East']","['Prey', 'East']"
1400,[],[]
1401,"['Prey', 'East', 'Prey', 'South', 'East']","['Prey', 'East', 'Prey', 'South', 'East']"
1402,[],[]
1403,"['Prey', 'East']","['Prey', 'East']"
1404,[],[]
1405,[],[]
1406,[],[]
1407,[],[]
1408,"['Prey', 'West']","['Prey', 'West']"
1409,"['Prey', 'West']","['Prey', 'West']"
1410,[],[]
1411,[],[]
1412,[],[]
1413,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1414,[],[]
1415,[],[]
1416,[],[]
1417,"['Prey', 'West']","['Prey', 'West']"
1418,[],[]
1419,[],[]
1420,[],[]
1421,"['Prey', 'South']","['Prey', 'South']"
1422,"['Prey', 'East']","['Prey', 'East']"
1423,[],[]
1424,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1425,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1426,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1427,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1428,[],[]
1429,"['Prey', 'Center']","['Prey', 'Center']"
1430,[],[]
1431,[],[]
1432,[],[]
1433,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1434,[],[]
1435,[],[]
1436,[],[]
1437,"['Prey', 'North', 'West', 'Prey', 'North']","['Prey', 'North', 'West', 'Prey', 'North']"
1438,"['Prey', 'North']","['Prey', 'North']"
1439,"['Prey', 'North']","['Prey', 'North']"
1440,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1441,[],[]
1442,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1443,[],[]
1444,"['Prey', 'West']","['Prey', 'West']"
1445,"['Prey', 'West', 'Prey', 'Center']","['Prey', 'West', 'Prey', 'Center']"
1446,[],[]
1447,"['Prey', 'Center']","['Prey', 'Center']"
1448,[],[]
1449,[],[]
1450,[],[]
1451,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
1452,[],[]
1453,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1454,[],[]
1455,[],[]
1456,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1457,[],[]
1458,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
1459,[],[]
1460,[],[]
1461,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1462,[],[]
1463,"['Prey', 'North']","['Prey', 'North']"
1464,[],[]
1465,[],[]
1466,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
1467,[],[]
1468,"['Prey', 'East']","['Prey', 'East']"
1469,"['Prey', 'East', 'Prey', 'East']","['Prey', 'East', 'Prey', 'East']"
1470,"['Prey', 'East']","['Prey', 'East']"
1471,[],[]
1472,[],[]
1473,[],[]
1474,"['Prey', 'North', 'West', 'Prey', 'North']","['Prey', 'North', 'West', 'Prey', 'North', 'West']"
1475,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
1476,"['Prey', 'North']","['Prey', 'North']"
1477,"['Prey', 'North']","['Prey', 'North']"
1478,"['Prey', 'North']","['Prey', 'North']"
1479,[],[]
1480,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
